,TIME,OA,T_air_test_cell,Qsol,Sign,Q_sens_test_cell,T_h_set,T_c_set,Month,Day,Hour
29,5088.483333333334,24.314999999999856,23.00759846246622,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.4833333333335759
30,5088.5,24.305000000000003,23.00644175573509,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.5
31,5088.5166666666655,24.295000000000147,23.00484358252142,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.5166666666664241
32,5088.533333333334,24.284999999999748,23.002856182202184,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.5333333333337578
33,5088.55,24.27499999999989,23.00052551421581,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.5500000000001819
34,5088.566666666667,24.26500000000004,22.99789202358168,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.566666666666606
35,5088.583333333333,24.255000000000184,22.994991309389384,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.5833333333330302
36,5088.6,24.244999999999784,22.991854712395284,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.6000000000003638
37,5088.616666666667,24.23499999999993,22.98850983078817,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.6166666666667879
38,5088.633333333333,24.22500000000008,22.984980972932835,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.6333333333332121
39,5088.65,24.21500000000022,22.981289556121776,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.6499999999996362
40,5088.666666666667,24.20499999999982,22.97745445290477,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.6666666666669697
41,5088.6833333333325,24.194999999999965,22.973492297626272,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.683333333333394
42,5088.7,24.185000000000112,22.96941775825129,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.6999999999998181
43,5088.716666666665,24.175000000000257,22.965243771416333,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.7166666666662422
44,5088.733333333334,24.164999999999857,22.96098175009872,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.7333333333335759
45,5088.75,24.155,22.956641766101136,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.75
46,5088.7666666666655,24.14500000000015,22.952232710414968,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.7666666666664241
47,5088.783333333334,24.13499999999975,22.94776243416681,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.7833333333337578
48,5088.8,24.124999999999893,22.943237872520143,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.8000000000001819
49,5088.816666666667,24.11500000000004,22.93866515361253,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.816666666666606
50,5088.833333333333,24.105000000000185,22.934049694353185,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.8333333333330301
51,5088.85,24.094999999999786,22.929396284681804,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.8500000000003638
52,5088.866666666667,24.084999999999926,22.924709161692974,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.8666666666667878
53,5088.883333333333,24.075000000000077,22.919992074858406,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.883333333333212
54,5088.9,24.065000000000225,22.915248343428267,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.8999999999996362
55,5088.916666666667,24.054999999999826,22.910480906960405,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.9166666666669697
56,5088.9333333333325,24.04499999999997,22.905692369810467,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.933333333333394
57,5088.95,24.03500000000011,22.900885040313693,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.9499999999998179
58,5088.966666666665,24.025000000000254,22.89606096530017,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.9666666666662422
59,5088.983333333334,24.014999999999855,22.891221960507018,0.0,0.0,0.0,20.0,26.0,8.0,1.0,0.9833333333335759
60,5089.0,24.005000000000003,22.899545135658208,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.0
61,5089.0166666666655,23.99416666666683,22.91942015312411,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.016666666666424
62,5089.033333333334,23.982499999999703,22.936230860698146,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.0333333333337578
63,5089.05,23.970833333333207,22.95032237303585,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.050000000000182
64,5089.066666666667,23.95916666666671,22.96202299188588,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.066666666666606
65,5089.083333333333,23.94750000000021,22.971621441437275,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.0833333333330302
66,5089.1,23.93583333333308,22.979371600243788,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.1000000000003638
67,5089.116666666667,23.924166666666583,22.98549667535768,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.116666666666788
68,5089.133333333333,23.912500000000087,22.990192888313853,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.133333333333212
69,5089.15,23.90083333333359,22.993632722267677,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.1499999999996362
70,5089.166666666667,23.88916666666645,22.995967783711887,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.1666666666669698
71,5089.1833333333325,23.87749999999996,22.99733132401524,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.183333333333394
72,5089.2,23.865833333333462,22.997840453528863,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.199999999999818
73,5089.216666666665,23.854166666666966,22.997598098780163,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.2166666666662422
74,5089.233333333334,23.84249999999983,22.99669472453821,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.233333333333576
75,5089.25,23.83083333333333,22.995209839935043,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.25
76,5089.2666666666655,23.81916666666684,22.99321332277232,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.266666666666424
77,5089.283333333334,23.807499999999703,22.990766591481336,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.2833333333337578
78,5089.3,23.795833333333206,22.987923633723835,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.300000000000182
79,5089.316666666667,23.784166666666714,22.98473190744858,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.316666666666606
80,5089.333333333333,23.77250000000021,22.98123313536553,0.0,0.0,0.0,20.0,26.0,8.0,1.0,1.3333333333330302
